Length,Width,Height,Period-x,Period-y
60,140,600,275,225
60,160,600,275,225
60,180,600,275,225
60,200,600,275,225
60,220,600,275,225
60,240,600,275,225
60,250,600,275,225
60,400,600,275,225
80,60,600,275,225
80,80,600,275,225
80,100,600,275,225
80,120,600,275,225
80,140,600,275,225
80,160,600,275,225
80,180,600,275,225
80,200,600,275,225
80,220,600,275,225
80,240,600,275,225
80,250,600,275,225
80,400,600,275,225
100,60,600,275,225
100,80,600,275,225
100,100,600,275,225
100,120,600,275,225
100,140,600,275,225
100,160,600,275,225
100,180,600,275,225
100,200,600,275,225
100,220,600,275,225
100,240,600,275,225
100,250,600,275,225
100,400,600,275,225
120,60,600,275,225
120,80,600,275,225
120,100,600,275,225
120,120,600,275,225
120,140,600,275,225
120,160,600,275,225
120,180,600,275,225
120,200,600,275,225
120,220,600,275,225
120,240,600,275,225
120,250,600,275,225
120,400,600,275,225
140,60,600,275,225
140,80,600,275,225
140,100,600,275,225
140,120,600,275,225
140,140,600,275,225
140,160,600,275,225
140,180,600,275,225
140,200,600,275,225
140,220,600,275,225
140,240,600,275,225
140,250,600,275,225
140,400,600,275,225
160,60,600,275,225
160,80,600,275,225
160,100,600,275,225
160,120,600,275,225
160,140,600,275,225
160,160,600,275,225
160,180,600,275,225
160,200,600,275,225
160,220,600,275,225
160,240,600,275,225
160,250,600,275,225
160,400,600,275,225
180,60,600,275,225
180,80,600,275,225
180,100,600,275,225
180,120,600,275,225
180,140,600,275,225
180,160,600,275,225
180,180,600,275,225
180,200,600,275,225
180,220,600,275,225
180,240,600,275,225
180,250,600,275,225
180,400,600,275,225
200,60,600,275,225
200,80,600,275,225
200,100,600,275,225
200,120,600,275,225
200,140,600,275,225
200,160,600,275,225
200,180,600,275,225
200,200,600,275,225
200,220,600,275,225
200,240,600,275,225
200,250,600,275,225
200,400,600,275,225
400,60,600,275,225
400,80,600,275,225
400,100,600,275,225
400,120,600,275,225
400,140,600,275,225
400,160,600,275,225
400,180,600,275,225
400,200,600,275,225
400,220,600,275,225
400,240,600,275,225
400,250,600,275,225
400,400,600,275,225
60,60,400,275,250
60,80,400,275,250
60,100,400,275,250
60,120,400,275,250
60,140,400,275,250
60,160,400,275,250
60,180,400,275,250
60,200,400,275,250
60,220,400,275,250
60,240,400,275,250
60,250,400,275,250
60,400,400,275,250
80,60,400,275,250
80,80,400,275,250
80,100,400,275,250
80,120,400,275,250
80,140,400,275,250
80,160,400,275,250
80,180,400,275,250
80,200,400,275,250
80,220,400,275,250
80,240,400,275,250
80,250,400,275,250
80,400,400,275,250
100,60,400,275,250
100,80,400,275,250
100,100,400,275,250
100,120,400,275,250
100,140,400,275,250
100,160,400,275,250
100,180,400,275,250
100,200,400,275,250
100,220,400,275,250
100,240,400,275,250
100,250,400,275,250
100,400,400,275,250
120,60,400,275,250
120,80,400,275,250
120,100,400,275,250
120,120,400,275,250
120,140,400,275,250
120,160,400,275,250
120,180,400,275,250
120,200,400,275,250
120,220,400,275,250
120,240,400,275,250
120,250,400,275,250
120,400,400,275,250
140,60,400,275,250
140,80,400,275,250
140,100,400,275,250
140,120,400,275,250
140,140,400,275,250
140,160,400,275,250
140,180,400,275,250
140,200,400,275,250
140,220,400,275,250
140,240,400,275,250
140,250,400,275,250
140,400,400,275,250
160,60,400,275,250
160,80,400,275,250
160,100,400,275,250
160,120,400,275,250
160,140,400,275,250
160,160,400,275,250
160,180,400,275,250
160,200,400,275,250
160,220,400,275,250
160,240,400,275,250
160,250,400,275,250
160,400,400,275,250
180,60,400,275,250
180,80,400,275,250
180,100,400,275,250
180,120,400,275,250
180,140,400,275,250
180,160,400,275,250
180,180,400,275,250
180,200,400,275,250
180,220,400,275,250
180,240,400,275,250
180,250,400,275,250
180,400,400,275,250
200,60,400,275,250
200,80,400,275,250
200,100,400,275,250
200,120,400,275,250
200,140,400,275,250
200,160,400,275,250
200,180,400,275,250
200,200,400,275,250
200,220,400,275,250
200,240,400,275,250
200,250,400,275,250
200,400,400,275,250
220,60,400,275,250
220,80,400,275,250
220,100,400,275,250
220,120,400,275,250
220,140,400,275,250
220,160,400,275,250
220,180,400,275,250
220,200,400,275,250
220,220,400,275,250
220,240,400,275,250
220,250,400,275,250
220,400,400,275,250
230,60,400,275,250
230,80,400,275,250
230,100,400,275,250
230,120,400,275,250
230,140,400,275,250
230,160,400,275,250
230,180,400,275,250
230,200,400,275,250
230,220,400,275,250
230,240,400,275,250
230,250,400,275,250
230,400,400,275,250
400,60,400,275,250
400,80,400,275,250
400,100,400,275,250
400,120,400,275,250
400,140,400,275,250
400,160,400,275,250
400,180,400,275,250
400,200,400,275,250
400,220,400,275,250
400,240,400,275,250
400,250,400,275,250
400,400,400,275,250
60,60,600,275,250
60,80,600,275,250
60,100,600,275,250
60,120,600,275,250
60,140,600,275,250
60,160,600,275,250
60,180,600,275,250
60,200,600,275,250
60,220,600,275,250
60,240,600,275,250
60,250,600,275,250
60,400,600,275,250
80,60,600,275,250
80,80,600,275,250
80,100,600,275,250
80,120,600,275,250
80,140,600,275,250
80,160,600,275,250
80,180,600,275,250
80,200,600,275,250
80,220,600,275,250
80,240,600,275,250
80,250,600,275,250
80,400,600,275,250
100,60,600,275,250
100,80,600,275,250
100,100,600,275,250
100,120,600,275,250
100,140,600,275,250
100,160,600,275,250
100,180,600,275,250
100,200,600,275,250
100,220,600,275,250
100,240,600,275,250
100,250,600,275,250
100,400,600,275,250
120,60,600,275,250
120,80,600,275,250
120,100,600,275,250
120,120,600,275,250
120,140,600,275,250
120,160,600,275,250
120,180,600,275,250
120,200,600,275,250
120,220,600,275,250
120,240,600,275,250
120,250,600,275,250
120,400,600,275,250
140,60,600,275,250
140,80,600,275,250
140,100,600,275,250
140,120,600,275,250
140,140,600,275,250
140,160,600,275,250
140,180,600,275,250
140,200,600,275,250
140,220,600,275,250
140,240,600,275,250
140,250,600,275,250
140,400,600,275,250
160,60,600,275,250
160,80,600,275,250
160,100,600,275,250
160,120,600,275,250
160,140,600,275,250
160,160,600,275,250
160,180,600,275,250
160,200,600,275,250
160,220,600,275,250
160,240,600,275,250
160,250,600,275,250
160,400,600,275,250
180,60,600,275,250
180,80,600,275,250
180,100,600,275,250
180,120,600,275,250
180,140,600,275,250
180,160,600,275,250
180,180,600,275,250
180,200,600,275,250
180,220,600,275,250
180,240,600,275,250
180,250,600,275,250
180,400,600,275,250
200,60,600,275,250
200,80,600,275,250
200,100,600,275,250
200,120,600,275,250
200,140,600,275,250
200,160,600,275,250
200,180,600,275,250
200,200,600,275,250
200,220,600,275,250
200,240,600,275,250
200,250,600,275,250
200,400,600,275,250
220,60,600,275,250
220,80,600,275,250
220,100,600,275,250
220,120,600,275,250
220,140,600,275,250
220,160,600,275,250
220,180,600,275,250
220,200,600,275,250
220,220,600,275,250
220,240,600,275,250
220,250,600,275,250
220,400,600,275,250
230,60,600,275,250
230,80,600,275,250
230,100,600,275,250
230,120,600,275,250
230,140,600,275,250
230,160,600,275,250
230,180,600,275,250
230,200,600,275,250
230,220,600,275,250
230,240,600,275,250
230,250,600,275,250
230,400,600,275,250
400,60,600,275,250
400,80,600,275,250
400,100,600,275,250
400,120,600,275,250
400,140,600,275,250
400,160,600,275,250
400,180,600,275,250
400,200,600,275,250
400,220,600,275,250
400,240,600,275,250
400,250,600,275,250
400,400,600,275,250
60,60,400,275,275
60,80,400,275,275
60,100,400,275,275
60,120,400,275,275
60,140,400,275,275
60,160,400,275,275
60,180,400,275,275
60,200,400,275,275
60,220,400,275,275
60,240,400,275,275
60,250,400,275,275
60,400,400,275,275
80,60,400,275,275
80,80,400,275,275
80,100,400,275,275
80,120,400,275,275
80,140,400,275,275
80,160,400,275,275
80,180,400,275,275
80,200,400,275,275
80,220,400,275,275
80,240,400,275,275
80,250,400,275,275
80,400,400,275,275
100,60,400,275,275
100,80,400,275,275
100,100,400,275,275
100,120,400,275,275
100,140,400,275,275
100,160,400,275,275
100,180,400,275,275
100,200,400,275,275
100,220,400,275,275
100,240,400,275,275
100,250,400,275,275
100,400,400,275,275
120,60,400,275,275
120,80,400,275,275
120,100,400,275,275
120,120,400,275,275
120,140,400,275,275
120,160,400,275,275
120,180,400,275,275
120,200,400,275,275
120,220,400,275,275
120,240,400,275,275
120,250,400,275,275
120,400,400,275,275
140,60,400,275,275
140,80,400,275,275
140,100,400,275,275
140,120,400,275,275
140,140,400,275,275
140,160,400,275,275
140,180,400,275,275
140,200,400,275,275
140,220,400,275,275
140,240,400,275,275
140,250,400,275,275
140,400,400,275,275
160,60,400,275,275
160,80,400,275,275
160,100,400,275,275
160,120,400,275,275
160,140,400,275,275
160,160,400,275,275
160,180,400,275,275
160,200,400,275,275
160,220,400,275,275
160,240,400,275,275
160,250,400,275,275
160,400,400,275,275
180,60,400,275,275
180,80,400,275,275
180,100,400,275,275
180,120,400,275,275
180,140,400,275,275
180,160,400,275,275
180,180,400,275,275
180,200,400,275,275
180,220,400,275,275
180,240,400,275,275
180,250,400,275,275
180,400,400,275,275
200,60,400,275,275
200,80,400,275,275
200,100,400,275,275
200,120,400,275,275
200,140,400,275,275
200,160,400,275,275
200,180,400,275,275
200,200,400,275,275
200,220,400,275,275
200,240,400,275,275
200,250,400,275,275
200,400,400,275,275
220,60,400,275,275
220,80,400,275,275
220,100,400,275,275
220,120,400,275,275
220,140,400,275,275
220,160,400,275,275
220,180,400,275,275
220,200,400,275,275
220,220,400,275,275
220,240,400,275,275
220,250,400,275,275
220,400,400,275,275
240,60,400,275,275
240,80,400,275,275
240,100,400,275,275
240,120,400,275,275
240,140,400,275,275
240,160,400,275,275
240,180,400,275,275
240,200,400,275,275
240,220,400,275,275
240,240,400,275,275
240,250,400,275,275
240,400,400,275,275
250,60,400,275,275
250,80,400,275,275
250,100,400,275,275
250,120,400,275,275
250,140,400,275,275
250,160,400,275,275
250,180,400,275,275
250,200,400,275,275
250,220,400,275,275
250,240,400,275,275
250,250,400,275,275
250,400,400,275,275
400,60,400,275,275
400,80,400,275,275
400,100,400,275,275
400,120,400,275,275
400,140,400,275,275
400,160,400,275,275
400,180,400,275,275
400,200,400,275,275
400,220,400,275,275
400,240,400,275,275
400,250,400,275,275
400,400,400,275,275
60,60,600,275,275
60,80,600,275,275
60,100,600,275,275
60,120,600,275,275
60,140,600,275,275
60,160,600,275,275
60,180,600,275,275
60,200,600,275,275
60,220,600,275,275
60,240,600,275,275
60,250,600,275,275
60,400,600,275,275
80,60,600,275,275
80,80,600,275,275
80,100,600,275,275
80,120,600,275,275
80,140,600,275,275
80,160,600,275,275
80,180,600,275,275
80,200,600,275,275
80,220,600,275,275
80,240,600,275,275
80,250,600,275,275
80,400,600,275,275
100,60,600,275,275
100,80,600,275,275
100,100,600,275,275
100,120,600,275,275
100,140,600,275,275
100,160,600,275,275
100,180,600,275,275
100,200,600,275,275
100,220,600,275,275
100,240,600,275,275
100,250,600,275,275
100,400,600,275,275
120,60,600,275,275
120,80,600,275,275
120,100,600,275,275
120,120,600,275,275
120,140,600,275,275
120,160,600,275,275
120,180,600,275,275
120,200,600,275,275
120,220,600,275,275
120,240,600,275,275
120,250,600,275,275
120,400,600,275,275
140,60,600,275,275
140,80,600,275,275
140,100,600,275,275
140,120,600,275,275
140,140,600,275,275
140,160,600,275,275
140,180,600,275,275
140,200,600,275,275
140,220,600,275,275
140,240,600,275,275
140,250,600,275,275
140,400,600,275,275
160,60,600,275,275
160,80,600,275,275
160,100,600,275,275
160,120,600,275,275
160,140,600,275,275
160,160,600,275,275
160,180,600,275,275
160,200,600,275,275
160,220,600,275,275
160,240,600,275,275
160,250,600,275,275
160,400,600,275,275
180,60,600,275,275
180,80,600,275,275
180,100,600,275,275
180,120,600,275,275
180,140,600,275,275
180,160,600,275,275
180,180,600,275,275
180,200,600,275,275
180,220,600,275,275
180,240,600,275,275
180,250,600,275,275
180,400,600,275,275
200,60,600,275,275
200,80,600,275,275
200,100,600,275,275
200,120,600,275,275
200,140,600,275,275
200,160,600,275,275
200,180,600,275,275
200,200,600,275,275
200,220,600,275,275
200,240,600,275,275
200,250,600,275,275
200,400,600,275,275
220,60,600,275,275
220,80,600,275,275
220,100,600,275,275
220,120,600,275,275
220,140,600,275,275
220,160,600,275,275
220,180,600,275,275
220,200,600,275,275
220,220,600,275,275
220,240,600,275,275
220,250,600,275,275
220,400,600,275,275
240,60,600,275,275
240,80,600,275,275
240,100,600,275,275
240,120,600,275,275
240,140,600,275,275
240,160,600,275,275
240,180,600,275,275
240,200,600,275,275
240,220,600,275,275
240,240,600,275,275
240,250,600,275,275
240,400,600,275,275
250,60,600,275,275
250,80,600,275,275
250,100,600,275,275
250,120,600,275,275
250,140,600,275,275
250,160,600,275,275
250,180,600,275,275
250,200,600,275,275
250,220,600,275,275
250,240,600,275,275
250,250,600,275,275
250,400,600,275,275
400,60,600,275,275
400,80,600,275,275
400,100,600,275,275
400,120,600,275,275
400,140,600,275,275
400,160,600,275,275
400,180,600,275,275
400,200,600,275,275
400,220,600,275,275
400,240,600,275,275
400,250,600,275,275
400,400,600,275,275
60,60,400,275,300
60,80,400,275,300
60,100,400,275,300
60,120,400,275,300
60,140,400,275,300
60,160,400,275,300
60,180,400,275,300
60,200,400,275,300
60,220,400,275,300
60,240,400,275,300
60,250,400,275,300
60,400,400,275,300
80,60,400,275,300
80,80,400,275,300
80,100,400,275,300
80,120,400,275,300
80,140,400,275,300
80,160,400,275,300
80,180,400,275,300
80,200,400,275,300
80,220,400,275,300
80,240,400,275,300
80,250,400,275,300
80,400,400,275,300
100,60,400,275,300
100,80,400,275,300
100,100,400,275,300
100,120,400,275,300
100,140,400,275,300
100,160,400,275,300
100,180,400,275,300
100,200,400,275,300
100,220,400,275,300
100,240,400,275,300
100,250,400,275,300
100,400,400,275,300
120,60,400,275,300
120,80,400,275,300
120,100,400,275,300
120,120,400,275,300
120,140,400,275,300
120,160,400,275,300
120,180,400,275,300
120,200,400,275,300
120,220,400,275,300
120,240,400,275,300
120,250,400,275,300
120,400,400,275,300
140,60,400,275,300
140,80,400,275,300
140,100,400,275,300
140,120,400,275,300
140,140,400,275,300
140,160,400,275,300
140,180,400,275,300
140,200,400,275,300
140,220,400,275,300
140,240,400,275,300
140,250,400,275,300
140,400,400,275,300
160,60,400,275,300
160,80,400,275,300
160,100,400,275,300
160,120,400,275,300
160,140,400,275,300
160,160,400,275,300
160,180,400,275,300
160,200,400,275,300
160,220,400,275,300
160,240,400,275,300
160,250,400,275,300
160,400,400,275,300
180,60,400,275,300
180,80,400,275,300
180,100,400,275,300
180,120,400,275,300
180,140,400,275,300
180,160,400,275,300
180,180,400,275,300
180,200,400,275,300
180,220,400,275,300
180,240,400,275,300
180,250,400,275,300
180,400,400,275,300
200,60,400,275,300
200,80,400,275,300
200,100,400,275,300
200,120,400,275,300
200,140,400,275,300
200,160,400,275,300
200,180,400,275,300
200,200,400,275,300
200,220,400,275,300
200,240,400,275,300
200,250,400,275,300
200,400,400,275,300
220,60,400,275,300
220,80,400,275,300
220,100,400,275,300
220,120,400,275,300
220,140,400,275,300
220,160,400,275,300
220,180,400,275,300
220,200,400,275,300
220,220,400,275,300
220,240,400,275,300
220,250,400,275,300
220,400,400,275,300
240,60,400,275,300
240,80,400,275,300
240,100,400,275,300
240,120,400,275,300
240,140,400,275,300
240,160,400,275,300
240,180,400,275,300
240,200,400,275,300
240,220,400,275,300
240,240,400,275,300
240,250,400,275,300
240,400,400,275,300
260,60,400,275,300
260,80,400,275,300
260,100,400,275,300
260,120,400,275,300
260,140,400,275,300
260,160,400,275,300
260,180,400,275,300
260,200,400,275,300
260,220,400,275,300
260,240,400,275,300
260,250,400,275,300
260,400,400,275,300
280,60,400,275,300
280,80,400,275,300
280,100,400,275,300
280,120,400,275,300
280,140,400,275,300
280,160,400,275,300
280,180,400,275,300
280,200,400,275,300
280,220,400,275,300
280,240,400,275,300
280,250,400,275,300
280,400,400,275,300
400,60,400,275,300
400,80,400,275,300
400,100,400,275,300
400,120,400,275,300
400,140,400,275,300
400,160,400,275,300
400,180,400,275,300
400,200,400,275,300
400,220,400,275,300
400,240,400,275,300
400,250,400,275,300
400,400,400,275,300
60,60,600,275,300
60,80,600,275,300
60,100,600,275,300
60,120,600,275,300
60,140,600,275,300
60,160,600,275,300
60,180,600,275,300
60,200,600,275,300
60,220,600,275,300
60,240,600,275,300
60,250,600,275,300
60,400,600,275,300
80,60,600,275,300
80,80,600,275,300
80,100,600,275,300
80,120,600,275,300
80,140,600,275,300
80,160,600,275,300
80,180,600,275,300
80,200,600,275,300
80,220,600,275,300
80,240,600,275,300
80,250,600,275,300
80,400,600,275,300
100,60,600,275,300
100,80,600,275,300
100,100,600,275,300
100,120,600,275,300
100,140,600,275,300
100,160,600,275,300
100,180,600,275,300
100,200,600,275,300
100,220,600,275,300
100,240,600,275,300
100,250,600,275,300
100,400,600,275,300
120,60,600,275,300
120,80,600,275,300
120,100,600,275,300
120,120,600,275,300
120,140,600,275,300
120,160,600,275,300
120,180,600,275,300
120,200,600,275,300
120,220,600,275,300
120,240,600,275,300
120,250,600,275,300
120,400,600,275,300
140,60,600,275,300
140,80,600,275,300
140,100,600,275,300
140,120,600,275,300
140,140,600,275,300
140,160,600,275,300
140,180,600,275,300
140,200,600,275,300
140,220,600,275,300
140,240,600,275,300
140,250,600,275,300
140,400,600,275,300
160,60,600,275,300
160,80,600,275,300
160,100,600,275,300
160,120,600,275,300
160,140,600,275,300
160,160,600,275,300
160,180,600,275,300
160,200,600,275,300
160,220,600,275,300
160,240,600,275,300
160,250,600,275,300
160,400,600,275,300
180,60,600,275,300
180,80,600,275,300
180,100,600,275,300
180,120,600,275,300
180,140,600,275,300
180,160,600,275,300
180,180,600,275,300
180,200,600,275,300
180,220,600,275,300
180,240,600,275,300
180,250,600,275,300
180,400,600,275,300
200,60,600,275,300
200,80,600,275,300
200,100,600,275,300
200,120,600,275,300
200,140,600,275,300
200,160,600,275,300
200,180,600,275,300
200,200,600,275,300
200,220,600,275,300
200,240,600,275,300
200,250,600,275,300
200,400,600,275,300
220,60,600,275,300
220,80,600,275,300
220,100,600,275,300
220,120,600,275,300
220,140,600,275,300
220,160,600,275,300
220,180,600,275,300
220,200,600,275,300
220,220,600,275,300
220,240,600,275,300
220,250,600,275,300
220,400,600,275,300
240,60,600,275,300
240,80,600,275,300
240,100,600,275,300
240,120,600,275,300
240,140,600,275,300
240,160,600,275,300
240,180,600,275,300
240,200,600,275,300
240,220,600,275,300
240,240,600,275,300
240,250,600,275,300
240,400,600,275,300
260,60,600,275,300
260,80,600,275,300
260,100,600,275,300
260,120,600,275,300
260,140,600,275,300
260,160,600,275,300
260,180,600,275,300
260,200,600,275,300
260,220,600,275,300
260,240,600,275,300
260,250,600,275,300
260,400,600,275,300
280,60,600,275,300
280,80,600,275,300
280,100,600,275,300
280,120,600,275,300
280,140,600,275,300
280,160,600,275,300
280,180,600,275,300
280,200,600,275,300
280,220,600,275,300
280,240,600,275,300
280,250,600,275,300
280,400,600,275,300
400,60,600,275,300
400,80,600,275,300
400,100,600,275,300
400,120,600,275,300
400,140,600,275,300
400,160,600,275,300
400,180,600,275,300
400,200,600,275,300
400,220,600,275,300
400,240,600,275,300
400,250,600,275,300
400,400,600,275,300
60,60,400,300,225
60,80,400,300,225
60,100,400,300,225
60,120,400,300,225
60,140,400,300,225
60,160,400,300,225
60,180,400,300,225
60,200,400,300,225
60,220,400,300,225
60,240,400,300,225
60,260,400,300,225
60,280,400,300,225
60,400,400,300,225
80,60,400,300,225
80,80,400,300,225
80,100,400,300,225
80,120,400,300,225
80,140,400,300,225
80,160,400,300,225
80,180,400,300,225
80,200,400,300,225
80,220,400,300,225
80,240,400,300,225
80,260,400,300,225
80,280,400,300,225
80,400,400,300,225
100,60,400,300,225
100,80,400,300,225
100,100,400,300,225
100,120,400,300,225
100,140,400,300,225
100,160,400,300,225
100,180,400,300,225
100,200,400,300,225
100,220,400,300,225
100,240,400,300,225
100,260,400,300,225
100,280,400,300,225
100,400,400,300,225
120,60,400,300,225
120,80,400,300,225
120,100,400,300,225
120,120,400,300,225
120,140,400,300,225
120,160,400,300,225
120,180,400,300,225
120,200,400,300,225
120,220,400,300,225
120,240,400,300,225
120,260,400,300,225
120,280,400,300,225
120,400,400,300,225
140,60,400,300,225
140,80,400,300,225
140,100,400,300,225
140,120,400,300,225
140,140,400,300,225
140,160,400,300,225
140,180,400,300,225
140,200,400,300,225
140,220,400,300,225
140,240,400,300,225
140,260,400,300,225
140,280,400,300,225
140,400,400,300,225
160,60,400,300,225
160,80,400,300,225
160,100,400,300,225
160,120,400,300,225
160,140,400,300,225
160,160,400,300,225
160,180,400,300,225
160,200,400,300,225
160,220,400,300,225
160,240,400,300,225
160,260,400,300,225
160,280,400,300,225
160,400,400,300,225
180,60,400,300,225
180,80,400,300,225
180,100,400,300,225
180,120,400,300,225
180,140,400,300,225
180,160,400,300,225
180,180,400,300,225
180,200,400,300,225
180,220,400,300,225
180,240,400,300,225
180,260,400,300,225
180,280,400,300,225
180,400,400,300,225
200,60,400,300,225
200,80,400,300,225
200,100,400,300,225
200,120,400,300,225
200,140,400,300,225
200,160,400,300,225
200,180,400,300,225
200,200,400,300,225
200,220,400,300,225
200,240,400,300,225
200,260,400,300,225
200,280,400,300,225
200,400,400,300,225
400,60,400,300,225
400,80,400,300,225
400,100,400,300,225
400,120,400,300,225
400,140,400,300,225
400,160,400,300,225
400,180,400,300,225
400,200,400,300,225
400,220,400,300,225
400,240,400,300,225
400,260,400,300,225
400,280,400,300,225
400,400,400,300,225
60,60,600,300,225
60,80,600,300,225
60,100,600,300,225
60,120,600,300,225
60,140,600,300,225
60,160,600,300,225
60,180,600,300,225
60,200,600,300,225
60,220,600,300,225
60,240,600,300,225
60,260,600,300,225
60,280,600,300,225
60,400,600,300,225
80,60,600,300,225
80,80,600,300,225
80,100,600,300,225
80,120,600,300,225
80,140,600,300,225
80,160,600,300,225
80,180,600,300,225
80,200,600,300,225
80,220,600,300,225
80,240,600,300,225
80,260,600,300,225
80,280,600,300,225
80,400,600,300,225
100,60,600,300,225
100,80,600,300,225
100,100,600,300,225
100,120,600,300,225
100,140,600,300,225
100,160,600,300,225
100,180,600,300,225
100,200,600,300,225
100,220,600,300,225
100,240,600,300,225
100,260,600,300,225
100,280,600,300,225
100,400,600,300,225
120,60,600,300,225
120,80,600,300,225
120,100,600,300,225
120,120,600,300,225
120,140,600,300,225
120,160,600,300,225
120,180,600,300,225
120,200,600,300,225
120,220,600,300,225
120,240,600,300,225
120,260,600,300,225
120,280,600,300,225
120,400,600,300,225
140,60,600,300,225
140,80,600,300,225
140,100,600,300,225
140,120,600,300,225
140,140,600,300,225
140,160,600,300,225
140,180,600,300,225
140,200,600,300,225
140,220,600,300,225
140,240,600,300,225
140,260,600,300,225
140,280,600,300,225
140,400,600,300,225
160,60,600,300,225
160,80,600,300,225
160,100,600,300,225
160,120,600,300,225
160,140,600,300,225
160,160,600,300,225
160,180,600,300,225
160,200,600,300,225
160,220,600,300,225
160,240,600,300,225
160,260,600,300,225
160,280,600,300,225
160,400,600,300,225
180,60,600,300,225
180,80,600,300,225
180,100,600,300,225
180,120,600,300,225
180,140,600,300,225
180,160,600,300,225
180,180,600,300,225
180,200,600,300,225
180,220,600,300,225
180,240,600,300,225
180,260,600,300,225
180,280,600,300,225
180,400,600,300,225
200,60,600,300,225
200,80,600,300,225
200,100,600,300,225
200,120,600,300,225
200,140,600,300,225
200,160,600,300,225
200,180,600,300,225
200,200,600,300,225
200,220,600,300,225
200,240,600,300,225
200,260,600,300,225
200,280,600,300,225
200,400,600,300,225
400,60,600,300,225
400,80,600,300,225
400,100,600,300,225
400,120,600,300,225
400,140,600,300,225
400,160,600,300,225
400,180,600,300,225
400,200,600,300,225
400,220,600,300,225
400,240,600,300,225
400,260,600,300,225
400,280,600,300,225
400,400,600,300,225
60,60,400,300,250
60,80,400,300,250
60,100,400,300,250
60,120,400,300,250
60,140,400,300,250
60,160,400,300,250
60,180,400,300,250
60,200,400,300,250
60,220,400,300,250
60,240,400,300,250
60,260,400,300,250
60,280,400,300,250
60,400,400,300,250
80,60,400,300,250
80,80,400,300,250
80,100,400,300,250
80,120,400,300,250
80,140,400,300,250
80,160,400,300,250
80,180,400,300,250
80,200,400,300,250
80,220,400,300,250
80,240,400,300,250
80,260,400,300,250
80,280,400,300,250
80,400,400,300,250
100,60,400,300,250
100,80,400,300,250
100,100,400,300,250
100,120,400,300,250
100,140,400,300,250
100,160,400,300,250
100,180,400,300,250
100,200,400,300,250
100,220,400,300,250
100,240,400,300,250
100,260,400,300,250
100,280,400,300,250
100,400,400,300,250
120,60,400,300,250
120,80,400,300,250
120,100,400,300,250
120,120,400,300,250
120,140,400,300,250
120,160,400,300,250
120,180,400,300,250
120,200,400,300,250
120,220,400,300,250
120,240,400,300,250
120,260,400,300,250
120,280,400,300,250
120,400,400,300,250
140,60,400,300,250
140,80,400,300,250
140,100,400,300,250
140,120,400,300,250
140,140,400,300,250
140,160,400,300,250
140,180,400,300,250
140,200,400,300,250
140,220,400,300,250
140,240,400,300,250
140,260,400,300,250
140,280,400,300,250
140,400,400,300,250
160,60,400,300,250
160,80,400,300,250
160,100,400,300,250
160,120,400,300,250
160,140,400,300,250
160,160,400,300,250
160,180,400,300,250
160,200,400,300,250
160,220,400,300,250
160,240,400,300,250
160,260,400,300,250
160,280,400,300,250
160,400,400,300,250
180,60,400,300,250
180,80,400,300,250
180,100,400,300,250
180,120,400,300,250
180,140,400,300,250
180,160,400,300,250
180,180,400,300,250
180,200,400,300,250
180,220,400,300,250
180,240,400,300,250
180,260,400,300,250
180,280,400,300,250
180,400,400,300,250
200,60,400,300,250
200,80,400,300,250
200,100,400,300,250
200,120,400,300,250
200,140,400,300,250
200,160,400,300,250
200,180,400,300,250
200,200,400,300,250
200,220,400,300,250
200,240,400,300,250
200,260,400,300,250
200,280,400,300,250
200,400,400,300,250
220,60,400,300,250
220,80,400,300,250
220,100,400,300,250
220,120,400,300,250
220,140,400,300,250
220,160,400,300,250
220,180,400,300,250
220,200,400,300,250
220,220,400,300,250
220,240,400,300,250
220,260,400,300,250
220,280,400,300,250
220,400,400,300,250
230,60,400,300,250
230,80,400,300,250
230,100,400,300,250
230,120,400,300,250
230,140,400,300,250
230,160,400,300,250
230,180,400,300,250
230,200,400,300,250
230,220,400,300,250
230,240,400,300,250
230,260,400,300,250
230,280,400,300,250
230,400,400,300,250
400,60,400,300,250
400,80,400,300,250
400,100,400,300,250
400,120,400,300,250
400,140,400,300,250
400,160,400,300,250
400,180,400,300,250
400,200,400,300,250
400,220,400,300,250
400,240,400,300,250
400,260,400,300,250
400,280,400,300,250
400,400,400,300,250
60,60,600,300,250
60,80,600,300,250
60,100,600,300,250
60,120,600,300,250
60,140,600,300,250
60,160,600,300,250
60,180,600,300,250
60,200,600,300,250
60,220,600,300,250
60,240,600,300,250
60,260,600,300,250
60,280,600,300,250
60,400,600,300,250
80,60,600,300,250
80,80,600,300,250
80,100,600,300,250
80,120,600,300,250
80,140,600,300,250
80,160,600,300,250
80,180,600,300,250
80,200,600,300,250
80,220,600,300,250
80,240,600,300,250
80,260,600,300,250
80,280,600,300,250
80,400,600,300,250
100,60,600,300,250
100,80,600,300,250
100,100,600,300,250
100,120,600,300,250
100,140,600,300,250
100,160,600,300,250
100,180,600,300,250
100,200,600,300,250
100,220,600,300,250
100,240,600,300,250
100,260,600,300,250
100,280,600,300,250
100,400,600,300,250
120,60,600,300,250
120,80,600,300,250
120,100,600,300,250
120,120,600,300,250
120,140,600,300,250
120,160,600,300,250
120,180,600,300,250
120,200,600,300,250
120,220,600,300,250
120,240,600,300,250
120,260,600,300,250
120,280,600,300,250
120,400,600,300,250
140,60,600,300,250
